"logFC","AveExpr","t","P.Value","adj.P.Val","B","external_gene_name"
0.549619305629662,14.1667863203695,3.33736609483366,0.00557090448380359,0.0357121632222875,-2.89158045183419,"INTS6"
0.261530910544488,14.7693551169725,3.33661474366691,0.00557883706488745,0.0357121632222875,-2.89300047646529,"GGT7"
0.595891503398729,14.1760933006472,3.33625033879832,0.00558268846568755,0.0357121632222875,-2.89368918171989,"TMA7"
0.207311232908058,15.4555787878818,3.33582407460287,0.00558719706369451,0.0357121632222875,-2.89449479285438,"CHMP6"
-0.277697902110038,16.4474130321296,-3.33460047646356,0.00560015948711236,0.035738557231635,-2.89680728316018,"CYB5R1"
0.320815494578694,14.3655340976053,3.33262761552599,0.00562112330817251,0.0357913938947245,-2.90053572064858,"FAM98A"
0.670452406463586,13.2915428990654,3.33215743932515,0.00562613112136549,0.0357913938947245,-2.90142427250455,"SCFD2"
-0.14995607472374,20.4097700061809,-3.3278822323999,0.00567187308951384,0.0360241339860354,-2.90950337312141,"MAP1B"
-0.231494073145015,16.1106306844751,-3.32707766016976,0.0056805233522221,0.0360241339860354,-2.9110237572032,"VPS33A"
-0.236147690855702,16.9836717116762,-3.32251864223491,0.00572979104534379,0.036279709811363,-2.91963846654838,"MRPS34"
-0.280172455866806,14.3001215672285,-3.31919783244718,0.00576594896338954,0.0363947418188363,-2.92591305164441,"WDFY1"
-0.343772476662647,16.7765277388749,-3.31626784205887,0.00579804257240944,0.036507719356952,-2.93144890111179,"WDR37"
-0.358916770363821,14.7421119682804,-3.31591731555059,0.00580189410442909,0.036507719356952,-2.9321111584099,"ARL1"
-0.182951072860682,21.0011986028567,-3.31054518835804,0.00586124600014157,0.0368239150878459,-2.94226032913685,"GNB2"
0.230054276778226,15.9305936864547,3.30300069232504,0.00594563342542991,0.0372940559568766,-2.95651195800511,"GAR1"
0.239655845125625,14.7352924985519,3.30221310355886,0.0059545131359719,0.0372940559568766,-2.95799960783069,"DPP9"
0.320327174168813,13.8118461522329,3.29662413642016,0.00601791136329538,0.0376328738421841,-2.96855578861585,"NOP16"
-0.488396289508612,14.2388261010273,-3.29569066256089,0.0060285662861364,0.0376413259162159,-2.97031878145767,"RAB9B"
-0.178099014419079,19.1822545313479,-3.29422378502992,0.00604534804048387,0.0376879478764218,-2.97308911599787,"RPS6"
-0.233704891618316,17.768693283794,-3.29327868436964,0.00605618535189726,0.037697424513502,-2.97487398477572,"ACAT2"
0.403885015268093,14.1789120721197,3.28769165093949,0.00612065198355708,0.0379203016370879,-2.98542469447679,"EIF3J"
-0.159525970229794,20.0296443433301,-3.28754986844987,0.00612229692065801,0.0379203016370879,-2.98569242527009,"LDHB"
-0.57881990841754,14.6880431222946,-3.28695492021418,0.00612920426837925,0.0379203016370879,-2.98681586997245,"SPOCK1"
-0.427422727533308,14.6260160225452,-3.28693115940478,0.00612948029427966,0.0379203016370879,-2.98686073738793,"PSD"
0.777979557986434,14.1311824759799,3.28216551807686,0.00618509592291381,0.0382059513039836,-2.99585923724694,"DPF3"
-0.324351433823827,14.2046059438208,-3.27959810974182,0.00621526826633465,0.0382928979859649,-3.00070666190497,"MAGED4"
-0.201809072794989,15.0095456543947,-3.27935776914307,0.00621810034028149,0.0382928979859649,-3.0011604265006,"KIF5A"
-0.143628760383866,18.1794894817155,-3.27832061832137,0.00623033660671739,0.0383099421136452,-3.00311854780409,"UQCRC2"
-0.169069344777951,15.8991982432266,-3.26895900268834,0.00634188754037885,0.0389366873875157,-3.02079115101334,"EXOC7"
-0.191205387742055,17.2241505956453,-3.2677868437866,0.00635599563740395,0.0389641793165703,-3.02300366863643,"GNL1"
0.377456478106504,13.5004013571282,3.26440650379075,0.00639685855262397,0.0391258457208033,-3.02938393466055,"USP48"
-0.625761444166519,14.3234396461166,-3.26400679628827,0.00640170782678493,0.0391258457208033,-3.03013833595693,"SCD"
0.4970019803624,14.4021468287769,3.2630157320799,0.00641374743934024,0.0391370307023491,-3.03200882489763,"PRRC2A"
-0.360964564335223,14.6068969874039,-3.26199028725759,0.00642622870094375,0.0391370307023491,-3.03394415830012,"TF"
-0.271375944340784,15.0082042904184,-3.26147113177311,0.00643255694934804,0.0391370307023491,-3.03492394911311,"NUMBL"
-0.805676991872295,13.3888817124678,-3.25752205802116,0.00648089993221261,0.0393719536422406,-3.04237657043944,"SH3PXD2A"
0.312621259850451,14.6975761929497,3.2564579683317,0.00649398850396219,0.0393923200705113,-3.04438458583117,"INTS11"
0.189949660416723,15.3552381547814,3.25184889269827,0.00655098907106228,0.0396415568599728,-3.05308167518121,"SIN3A"
0.131627679537804,19.7862110614912,3.25155250682487,0.00655467166073204,0.0396415568599728,-3.05364090788134,"CNDP2"
-0.150900258096016,19.8761448902722,-3.24967078955335,0.00657810059654215,0.0397238731546411,-3.05719131537377,"DPYSL4"
-0.146422945584437,17.6498545573871,-3.24503308699113,0.00663620410194761,0.0399672859139709,-3.06594100774042,"BLVRA"
-0.23717058582946,24.5890358766145,-3.24487727473262,0.00663816513450035,0.0399672859139709,-3.06623495290557,"TUBA1A"
0.61125048226403,14.7926347796227,3.23943634168193,0.0067070107184284,0.0403217910353065,-3.07649875422614,"DCUN1D5"
-0.255118277532215,17.9844180560378,-3.23857118455603,0.00671802375179962,0.0403280772993787,-3.07813066312433,"AASDHPPT"
0.206741481813733,18.1992371329838,3.23293993744057,0.00679015247606293,0.0407006769157787,-3.08875177457306,"SNRPA1"
0.484477775382905,14.9233652107248,3.23134623063961,0.00681070670750134,0.0407634901457846,-3.0917573929446,"CTSZ"
-0.190372990581643,16.8603081488256,-3.22526646578791,0.00688969417871803,0.0411219329857389,-3.10322225857971,"AP3D1"
0.451068055874698,14.6730211037439,3.22517250987317,0.00689092203764978,0.0411219329857389,-3.10339942082307,"UBXN1"
-0.440639883082948,16.1430282268181,-3.22292411420386,0.00692037078716148,0.0412368486080344,-3.10763883944565,"MGST3"
-0.147084186625836,17.7266282780805,-3.22125307658257,0.00694233938215975,0.0413069193238505,-3.11078946731174,"TECR"
-0.138551368538842,17.6874702428099,-3.21438653664426,0.00703334954231229,0.0417869783380257,-3.1237343680281,"GAA"
-0.365040101057499,18.2464778702756,-3.21294652976688,0.00705258712690071,0.041839835066628,-3.12644878117429,"TUBB1"
0.203929096046199,17.6647797516844,3.20644217424804,0.00714014184236502,0.0422972384981096,-3.13870813314877,"MYEF2"
-0.607503309790705,14.713391041098,-3.20508536541659,0.00715854291723038,0.0423442465542604,-3.14126515066021,"DCTN6"
-0.185000214195139,16.8283063216629,-3.20383051494339,0.00717560361348292,0.0423832003213896,-3.14362993108235,"GRHPR"
-0.149486516939952,16.6074808053567,-3.20071648300009,0.00721811794526913,0.0425721650241384,-3.14949799201647,"UBR4"
0.533871062210038,14.5594492743249,3.1982353250627,0.00725217291499259,0.0427060468007714,-3.15417308994737,"EED"
-0.316384631305146,14.9921466601521,-3.19695992346169,0.00726974107390634,0.0427060468007714,-3.15657612105815,"ABI1"
-0.267573992579416,14.1789226086463,-3.19652657520826,0.00727571999553393,0.0427060468007714,-3.1573925879412,"KBTBD6"
-0.147731747841721,19.1045978394142,-3.19531840396245,0.00729241525516947,0.0427060468007714,-3.1596688355289,"VPS35"
-0.287297164555824,14.8659939669931,-3.19505762155561,0.00729602395116425,0.0427060468007714,-3.16016015033969,"NUDCD1"
0.369004268050272,15.1861944543274,3.19447098253689,0.0073041483900479,0.0427060468007714,-3.1612653660644,"SCRIB"
0.73895638492033,13.1715817583002,3.19260022161314,0.00733011749720658,0.0427960395291455,-3.16478971193386,"CCDC12"
0.298377888089501,14.9152406369927,3.18694230795261,0.00740922353094722,0.0431955596631303,-3.17544750851256,"BRD3"
-0.237639944064771,15.4435143863288,-3.18372191704161,0.00745463135842504,0.0433977532031478,-3.1815129305544,"MRPS30"
0.172235652658241,17.1345026640886,3.18015872173427,0.00750519820008396,0.0435082508270712,-3.18822330202214,"UBTF"
-0.211605720166368,19.2376890377894,-3.18007699961479,0.00750636198160961,0.0435082508270712,-3.18837719610125,"ATP6V1B2"
-0.167685354025995,16.1767118898923,-3.1786603896708,0.00752656431290408,0.0435082508270712,-3.19104480639596,"EIF3I"
-0.260677076991119,16.8808852579108,-3.17863744578412,0.00752689196503175,0.0435082508270712,-3.1910880109254,"RAB1A"
-0.190278273318281,18.9948754170804,-3.17860334043429,0.00752737903582547,0.0435082508270712,-3.19115223301166,"ACLY"
0.387080689716953,18.1955838906966,3.17654255683909,0.00755686857440327,0.0436163912297227,-3.19503266393019,"SNRPE"
0.37702537598528,16.1744806322385,3.16924231513177,0.00766226943167335,0.0441617409124649,-3.20877688276611,"SNCG"
-0.29882992530748,16.1789362876936,-3.16627580510685,0.00770551997400983,0.0442910789494705,-3.21436102692256,"SLC1A4"
-0.149507641501046,17.4388574615496,-3.16620167096333,0.00770660394968542,0.0442910789494705,-3.21450056974221,"AP3B2"
-0.187582240749244,17.7093606746372,-3.16398995268232,0.00773901369547263,0.0444142544849394,-3.21866353424271,"PIP4K2B"
0.217573107189841,15.5817216729106,3.16302725085338,0.00775316343956634,0.044432435235815,-3.22047546647195,"SEC23IP"
0.142494148439372,18.0413518668272,3.1609084641029,0.00778439667926082,0.0445483295110174,-3.22446309954953,"CYB5R3"
0.637010260775725,13.9117649814217,3.1558250384509,0.0078598471812789,0.0449165843156136,-3.23402913597394,"MICOS13"
0.480296690138552,14.4493525870523,3.15426883653384,0.00788309123700083,0.0449858774963404,-3.23695728202641,"NCSTN"
0.290653230299231,15.4999750487894,3.15225883779247,0.00791321535642856,0.0450941821579013,-3.24073906091741,"SNX1"
0.315819879167439,15.712722077163,3.14660193756046,0.00799861661536636,0.0454424250995604,-3.25138101668135,"BRD4"
0.331640130204994,13.8310468890946,3.14604723761235,0.0080070403767829,0.0454424250995604,-3.25242442458005,"DIDO1"
-0.27402356324691,17.4563757423343,-3.14598276506129,0.00800802004349642,0.0454424250995604,-3.25254569814367,"UBE2V2"
0.43766567993017,14.8744541931482,3.14229859738204,0.00806420125071603,0.045674784573088,-3.25947520016454,"POMGNT2"
0.320682849876018,15.4017317746562,3.14129780936948,0.00807953070179954,0.045674784573088,-3.26135741307237,"ADARB1"
0.374631200807595,15.5874487608644,3.14108241140755,0.00808283384931563,0.045674784573088,-3.26176250990941,"NDUFA8"
-0.195367123657487,16.376015841175,-3.13912540145728,0.00811290681093904,0.0457807823668889,-3.26544289673145,"EXOC2"
-0.173366537698529,15.8690802509526,-3.1382699054018,0.00812608821380853,0.0457912993218236,-3.26705167646483,"PANK4"
0.7470225599088,13.6277211306588,3.14577555391707,0.00878037443117393,0.0485983515027767,-3.26815867827572,"HABP4"
0.36996693999782,14.4307268077199,3.1340300040737,0.00819173342708484,0.0460970145284913,-3.27502417467723,"SAAL1"
-0.123766029880038,18.1322576084226,-3.12637672566214,0.00831157410572195,0.0466750203134433,-3.28941188972844,"TOMM70"
0.207546153373727,17.7761513036108,3.12599983182979,0.00831752092090771,0.0466750203134433,-3.29012032278254,"GLOD4"
-0.191470859161033,19.6178235223687,-3.12322149634063,0.00836149046370559,0.0468567734295745,-3.29534234644589,"RPL18"
0.176809313180717,15.7590877442163,3.11550317742932,0.00848486400126046,0.0474823786294603,-3.30984644136537,"FEN1"
-0.272118258043113,14.1724991989823,-3.11468188318401,0.00849809873750936,0.0474907562043686,-3.31138954725593,"SLC25A46"
-0.167601379514522,20.9836401495468,-3.1125561447339,0.00853244990742289,0.0476169549316318,-3.31538330782987,"ATP1A3"
-0.221574707900963,17.376257509784,-3.11125901939909,0.00855347919146219,0.0476685630973223,-3.31782013803198,"MAP4K4"
0.355980228225921,17.1050631263097,3.10915710180445,0.00858766607456021,0.0477932557602072,-3.32176862024117,"HNRNPAB"
0.843599999354453,13.3120272750454,3.10543030770617,0.00864861726797811,0.0480072175612643,-3.32876865372629,"WDR3"
0.347638586257913,14.1413904977728,3.10535567920015,0.00864984221506714,0.0480072175612643,-3.32890881783172,"RNF2"
-0.233056770963785,18.8595411211498,-3.09939007574001,0.00874832453853694,0.0484872891546856,-3.34011181067884,"CCT5"
-0.255755544244096,17.4346153805597,-3.0865523288315,0.00896407280998812,0.0495212966705763,-3.36421099819489,"ATP6V1H"
0.400941700039407,15.2711797771973,3.08577662775787,0.00897727812563955,0.0495212966705763,-3.36566674371596,"C12orf4"
0.445580980370886,13.5030388510851,3.08539137769419,0.00898384373608577,0.0495212966705763,-3.36638971858635,"AFF4"
-0.668431964984153,14.1345072733249,-3.07850233134505,0.00992920098809368,0.0529994026356557,-3.37165666420661,"DNAAF1"
0.242577337351449,14.8076013524081,3.08187072202489,0.00904406708527643,0.0497854359551407,-3.37299617020561,"BOP1"
-0.193860284266844,16.5121751342385,-3.07608725490551,0.00914387412668227,0.0502664602127126,-3.38384660101298,"BPHL"
-0.210060681723483,19.0982652029122,-3.07368321135184,0.00918568443418812,0.0504277872737112,-3.38835606101153,"RPS24"
-0.2216625857012,15.5608322854421,-3.07142606151632,0.00922511378077612,0.0505756237900002,-3.39258955183356,"MARK1"
-0.292387604762986,15.6570406225336,-3.07052776516307,0.00924085277538592,0.0505933563318152,-3.39427427267442,"MAP2K4"
-0.187097076797759,15.6726837306138,-3.06882587971987,0.00927074496169701,0.0506122171402968,-3.39746591245833,"SEC11C"
-0.234857605824983,15.0291016256532,-3.06823663328116,0.00928111706467766,0.0506122171402968,-3.39857090316925,"VAV3"
-0.322622507662214,13.4778334803371,-3.068196422561,0.00928182528870496,0.0506122171402968,-3.39864630770778,"AVL9"
0.199033312719813,14.5368177763066,3.0594831811091,0.00943656947450976,0.0513867565193358,-3.41498250166467,"AAAS"
0.132110281899653,18.676762053027,3.05373392961895,0.00954008156833783,0.0518806048729769,-3.42575808975634,"RPLP0"
0.425748091354127,15.7914539122164,3.051771681519,0.00957566947778806,0.0520042398753429,-3.42943520341964,"PQBP1"
-0.450886008522559,14.9533564055533,-3.04979885050287,0.00961158284663477,0.0520904009238679,-3.43313181341015,"ADAP1"
0.484600534469257,13.4804618154467,3.04882490184458,0.00962936209695808,0.0520904009238679,-3.43495663404496,"SPHK2"
0.430560428656728,14.0007174995362,3.04878133575078,0.00963015815399238,0.0520904009238679,-3.43503825891167,"PSME2"
0.149504777437304,16.2887324509005,3.04794060987928,0.00964553309616396,0.05210390775311,-3.43661339958724,"DKC1"
-0.212239543777097,15.4918726240612,-3.04509570621271,0.00969774168278233,0.0522924419258505,-3.44194300634239,"ARF6"
0.611215428618522,13.0396918354472,3.05004052125729,0.0104597189229345,0.0549476510788438,-3.44229471366781,"ACBD5"
0.246403400401036,16.4796586882225,3.04426428336531,0.00971305279442457,0.0522924419258505,-3.44350044936769,"DRG1"
0.311610362154978,15.4552627443577,3.04393040197739,0.00971920818789905,0.0522924419258505,-3.44412586759086,"KPNA1"
0.256972131574154,14.6313557902366,3.0411749061443,0.00977015691540929,0.0524967528283479,-3.44928701715479,"CSTF3"
-0.152978241733141,16.6251031844106,-3.03855845648559,0.00981878119164246,0.0526624227232377,-3.45418710411134,"AGAP1"
0.300310598144778,15.0045518473859,3.03811387359301,0.00982706730140265,0.0526624227232377,-3.45501965826397,"DBR1"
-0.195167702771299,14.7981397319182,-3.03702966363949,0.00984730398937031,0.0526624227232377,-3.45704994447823,"MPC2"
-0.219315630905676,17.9360220043183,-3.03672203656125,0.00985305338642879,0.0526624227232377,-3.45762598623568,"IMPA1"
0.756835810876124,12.5017857160262,3.00979600632686,0.0123560779111147,0.0611905645390085,-3.46622250780062,"PPP2R2C"
0.21592384852031,15.2036540504714,3.02639146810044,0.0100480819225114,0.0535632930941781,-3.47696533822144,"STK4"
-0.344911569544665,16.1262477530301,-3.02555502002164,0.0100640404074624,0.0535777730113065,-3.47853078484573,"ACTR10"
0.173516365879919,16.456804554017,3.02318955666385,0.0101093076174941,0.0537480402370318,-3.48295749572423,"LBR"
-0.28432658900941,15.0727560875697,-3.02224949732967,0.0101273535537746,0.0537733234626931,-3.48471657179112,"ACADSB"
-0.178888462301037,16.0787992064966,-3.02023944114489,0.0101660475422634,0.0539080319213602,-3.48847759190125,"PCK2"
0.769170508868321,13.9000373170734,3.01818150904473,0.010205815749083,0.0540480765978927,-3.49232780116282,"C15orf38-AP3S2"
-0.165834912267265,18.1852647038023,-3.01471796325911,0.0102730967308486,0.0542143147764109,-3.49880688952165,"LANCL2"
0.192045805226648,17.6326122536794,3.01455404182309,0.0102762919074171,0.0542143147764109,-3.49911350134692,"ATIC"
-0.21506962204419,14.8468068079713,-3.01449696417079,0.0102774047042776,0.0542143147764109,-3.49922026337587,"SGPL1"
-0.219456294436549,15.5325034838788,-3.01077138147623,0.0103502995572247,0.0545277500111084,-3.50618818312855,"PRUNE1"
0.693733715374886,13.5088386513547,3.00804025649351,0.0104040636843337,0.0547397160816829,-3.51129533531628,"CUTC"
-0.192359911579619,14.9625408708254,-3.00467235898267,0.0104707461645548,0.0549476510788438,-3.51759224998541,"GSPT2"
0.294060574632649,16.6838437891858,3.00364526028472,0.0104911666861506,0.0549834979432192,-3.51951238437777,"PRPF4B"
-0.265974869951137,14.213200604346,-3.00186256832679,0.010526703893157,0.0550690090109853,-3.52284483675835,"FZD7"
0.172573674448916,18.8157245947938,3.00094960252103,0.0105449498510126,0.0550690090109853,-3.52455135744402,"NPEPPS"
0.189226823700004,18.1503207458893,3.00078139990686,0.010548314874818,0.0550690090109853,-3.52486575378591,"HMGB3"
0.332527045661147,13.5215801198754,2.99584827096285,0.0106474827090499,0.0554995448503148,-3.53408528592879,"INPP5K"
-0.440936185666999,13.2979353378739,-2.99531703162691,0.0106582170906314,0.0554995448503148,-3.53507797645053,"SNPH"
0.31199938418187,16.2697811835919,2.99299427417794,0.0107052780479397,0.0556111819932312,-3.53941802437338,"DNAJC8"
0.248422087293275,14.3777452484629,2.9929023122994,0.0107071455197052,0.0556111819932312,-3.5395898431102,"CNOT7"
-0.264450634105508,14.6895495695188,-2.99195443229976,0.0107264130377726,0.0556398296805488,-3.54136078360194,"TECPR1"
-0.349202507714702,15.7207741899766,-2.98321578292066,0.0109056760082461,0.0564367570328625,-3.55768308981808,"KATNAL1"
0.297995838285637,18.6214454583911,2.98310611057628,0.0109079446366037,0.0564367570328625,-3.55788788980747,"SUB1"
0.254190030061302,14.2491601228289,2.98220033285353,0.0109266990651828,0.0564615892946739,-3.55957927437701,"RFC2"
-0.269747581840051,19.9241352068452,-2.98106113809178,0.010950332006701,0.0565115348202965,-3.56170640594329,"NCAM1"
-0.145518228563095,19.3578641500616,-2.9770617820838,0.0110337030406171,0.0568692515953335,-3.56917304138034,"IDH1"
-0.32084913282792,18.9606482488215,-2.97036186181596,0.0111747868738994,0.0575231395569936,-3.58167779937998,"TUBB4A"
-0.177397687556681,18.9758581886869,-2.96949996795847,0.0111930659364908,0.0575440213202564,-3.58328610020188,"RAB14"
-0.260728493657236,14.8818611687821,-2.96771799640317,0.0112309523155624,0.0576502276392492,-3.58661102487963,"AGTPBP1"
-0.208402310150756,19.7341758504823,-2.96718909082491,0.0112422218505605,0.0576502276392492,-3.58759782854727,"CCT4"
-0.235169061308198,19.1042267824324,-2.96627941816317,0.0112616307858912,0.0576766558983747,-3.58929497767169,"PRKAR2A"
-0.117408798323421,18.1888300959798,-2.96416020773786,0.0113069758749223,0.0577865751647242,-3.59324838421594,"EIF3B"
-0.295633381027649,16.7030931521992,-2.96339143832116,0.0113234701658881,0.0577865751647242,-3.59468241232742,"WDR47"
0.15193572586146,17.3546956540681,2.96327640959795,0.0113259402139462,0.0577865751647242,-3.59489697633729,"SAE1"
0.350209228709835,15.7944865979559,2.9611084296907,0.0113725941882181,0.0579515315938668,-3.59894066189305,"AGO2"
-0.298576284637528,14.2036819684111,-2.95724840583,0.0114561332920412,0.0582527199819061,-3.60613907275778,"CYP4X1"
-0.303656220304482,19.6199468444849,-2.95704761017737,0.0114604955772608,0.0582527199819061,-3.606513484841,"RPL7"
0.182773504303603,15.4153394605181,2.95524630390014,0.0114997028186329,0.0583786670065101,-3.60987208118912,"ROMO1"
-0.310266463002478,17.9260953725596,-2.9522045182722,0.0115662129963371,0.058642729051604,-3.61554279088132,"CASK"
0.508116885025986,15.1564213671519,2.95076897415142,0.0115977344461322,0.0587289531527545,-3.61821868106995,"CHMP1B"
-0.115789134958476,19.1912899956957,-2.94778245232365,0.0116635856162233,0.0589885842540496,-3.62378490603679,"RPL17"
-0.184254520301042,17.1752693350928,-2.94710376564444,0.0116786019789945,0.0589907910199898,-3.62504969255204,"CTTN"
-0.402272804622871,15.2484565427253,-2.9451018251159,0.0117230080564327,0.0591412600951703,-3.62878017014366,"CSNK1D"
0.315732672137585,15.8289652156546,2.94060269301579,0.0118234182144427,0.0595433600808771,-3.6371623611844,"TIMM23"
0.15440484099453,16.1874781992372,2.93979031015261,0.0118416394823007,0.0595433600808771,-3.63867564429397,"CPVL"
-0.128467305791428,18.8282013592761,-2.93955768314688,0.0118468622998285,0.0595433600808771,-3.63910896142196,"RPS20"
-0.150130819760044,20.6349064652032,-2.93852427080608,0.0118700915733805,0.0595860924390786,-3.6410338373377,"RPS18"
0.2725567401446,14.1910089066122,2.93670438182385,0.0119111093927612,0.0597179040930752,-3.64442334348137,"PLEKHA6"
-0.514130293114018,16.7662597100971,-2.93584334648649,0.0119305649434207,0.0597414180211387,-3.64602687356483,"TUBAL3"
-0.386284718936256,24.6748801036966,-2.93412841025443,0.0119694088361024,0.0598618394942771,-3.64922039617234,"TUBB4B"
0.146375877834735,17.0564123304182,2.93126081352236,0.01203464141726,0.0600596588275589,-3.6545596326834,"TMEM43"
0.356025506241696,13.7673549530541,2.93107460772259,0.0120388894330981,0.0600596588275589,-3.65490630050782,"ZC3H15"
0.69395938658524,12.9748358164337,2.9304348664185,0.0120534955432471,0.0600596588275589,-3.6560973057444,"MAB21L2"
-0.734680610127077,14.0530272957422,-2.92690255517623,0.0121344597747203,0.0603887137128147,-3.66267255532939,"LETMD1"
-0.26845405361372,17.6463269556658,-2.92417254984954,0.0121974036793224,0.0606273897869023,-3.66775335755587,"TXN"
-0.28354175168483,19.0766415240987,-2.9212078843345,0.0122661247738176,0.0608941605335778,-3.6732699024392,"DDX3X"
-0.233391835781319,17.3169358913422,-2.91960166731796,0.0123035171747934,0.0610049393250175,-3.67625826487725,"ATAD1"
0.729966204660995,12.4910519012067,2.91519151670157,0.0124067667181256,0.0613664769456434,-3.68446177640655,"HDAC8"
0.355258202125667,13.8732851673107,2.91172293394836,0.012488575501649,0.0616956977773771,-3.6909122176219,"GTF2B"
-0.49123036363901,14.9666672077053,-2.91107667440783,0.0125038769370414,0.0616959586430117,-3.6921138926816,"GNG2"
-0.335449161234262,16.1035425557728,-2.90997215473605,0.0125300715878376,0.061749902124715,-3.69416755518152,"ATP6V0D1"
0.163274812753006,18.8091802008225,2.90164339987212,0.0127293541254072,0.0626556773617976,-3.70964869560512,"PRDX3"
-0.886673132275055,12.7340309154655,-2.90084001863679,0.0127487419241172,0.0626748600546515,-3.71114154191574,"TSPAN7"
0.243866177677823,19.68757257093,2.89760709827086,0.0128270573088541,0.062983342077213,-3.71714816952532,"SET"
0.294853263331378,14.5638481109779,2.89487579611864,0.0128935925057227,0.0630973257030916,-3.72222181081323,"ELP3"
-0.167058153400649,17.5175472075856,-2.89478761733292,0.012895746248477,0.0630973257030916,-3.72238559555702,"RTCA"
-0.136594136149796,17.8428593964063,-2.8943535266947,0.0129063539886246,0.0630973257030916,-3.72319186870983,"P2RX3"
-0.158075008335882,16.5831847900081,-2.894096009732,0.0129126509347899,0.0630973257030916,-3.72367016566247,"MESD"
0.511155377711475,13.2762951499642,2.89203182641756,0.0129632355260305,0.0632524836285481,-3.72750376198061,"PHAX"
-0.319333124082002,15.4232027770246,-2.89152563356207,0.0129756701462419,0.0632524836285481,-3.72844378132692,"NCK2"
-0.224074599368556,16.044110610317,-2.89024578430811,0.0130071623261136,0.0633296976792484,-3.73082036762158,"PPID"
-0.207812277621258,16.0977173846989,-2.88955712774928,0.0130241388228785,0.06333613663145,-3.73209906783555,"INPP4A"
-0.177170196173169,16.1008033780232,-2.88768887664201,0.0130703047841631,0.0634289222407057,-3.73556774511641,"BRSK1"
-0.382459324228101,14.2597271551679,-2.88751649193075,0.0130745727011242,0.0634289222407057,-3.73588778012328,"BACE1"
-0.196670060400329,16.3969622547108,-2.88397693402459,0.0131625110021678,0.0637583066723654,-3.74245820041984,"APP"
-0.196305192871808,19.6755442054891,-2.8829385522421,0.0131884198880491,0.0637583066723654,-3.74438543072155,"RAB1B"
-0.345419773399659,17.7604793893891,-2.88225263469295,0.0132055620386941,0.0637583066723654,-3.74565841466355,"THY1"
-0.277563051490681,16.3940282758837,-2.88204280911615,0.0132108103105559,0.0637583066723654,-3.74604781484456,"SH3GLB1"
0.457887814015551,14.1630607983427,2.88162526351262,0.0132212603307253,0.0637583066723654,-3.74682269104794,"PTRH2"
-0.199202760003967,14.8778742145115,-2.87767190079818,0.0133206083917268,0.0641576077659583,-3.7541581952606,"PSD2"
-0.161024770267979,20.0256427004597,-2.87707091901678,0.0133357756132405,0.0641576077659583,-3.75527314823289,"SLC25A6"
0.34190814646872,14.0281051438545,2.87523575706256,0.0133821961670976,0.0643044723183813,-3.75867748937027,"ASTN1"
-1.226340073351,15.3357043864338,-2.87222116808956,0.0134587976149492,0.0645958424081668,-3.76426880121143,"AASS"
0.200851028748904,19.2753911844589,2.86909396674353,0.0135387188879367,0.0649024367542557,-3.770067738541,"SRP14"
0.40883542057159,15.1537934911042,2.86507434369432,0.0136421373098922,0.0653208136755312,-3.77751967064112,"PDIA5"
0.317700502770005,18.045842066858,2.86298449802709,0.013696213908134,0.0654277494257246,-3.78139317460576,"ST13"
0.228614093413864,16.2489293601868,2.86296140680609,0.0136968125960427,0.0654277494257246,-3.78143597069878,"SMAP2"
-0.183964294471586,15.7003660775864,-2.86216798976507,0.013717399306953,0.0654488179197311,-3.78290640674543,"ACOT2"
0.593992194862366,13.53989856171,2.84410147435179,0.0152459336411158,0.0703364281778273,-3.79568118567112,"PLEKHH3"
0.187062202249493,16.3464546855126,2.85176493824635,0.0139901725496514,0.0666603749999368,-3.80217860143745,"ZNF326"
0.413329544515953,13.3493803811001,2.85123235551888,0.0140042804621716,0.0666603749999368,-3.80316484915794,"ASRGL1"
0.45603289458602,13.3366271437542,2.84959504259388,0.0140477403445281,0.0667458397674282,-3.80619661959934,"CELSR3"
0.628390265236671,13.6132487724728,2.84931342939831,0.0140552287399527,0.0667458397674282,-3.80671803905617,"DNMT3B"
0.486840623801742,13.6942571297322,2.84857400283591,0.0140749096581546,0.0667609431147639,-3.80808706941919,"CDK5RAP3"
-0.411517949700766,13.5169519369754,-2.84686643637829,0.0141204631222874,0.0668580336445454,-3.81124830422047,"RAB15"
-0.216765527796316,15.1414028304493,-2.84593479952445,0.0141453781625607,0.0668580336445454,-3.81297288585392,"KYAT3"
-0.38417875779688,14.2711414056908,-2.84590397250897,0.0141462033203486,0.0668580336445454,-3.81302994867229,"LINGO1"
0.182939166665854,17.9930122870031,2.84533369482489,0.0141614767259949,0.0668580336445454,-3.81408554656004,"RBBP4"
-0.23268984328848,16.0725885451553,-2.83845344659788,0.0143470348201317,0.0676551315643975,-3.82681754696131,"GHITM"
-0.183999908798089,15.2792206262154,-2.83502252107093,0.0144404608298104,0.0680164196943108,-3.83316408830354,"MAP2K1"
0.304651792685156,15.8699563932978,2.83409983169652,0.014465688489843,0.068056018174308,-3.83487060457418,"SEC61G"
-0.118471617813885,18.4935218747064,-2.8332037582803,0.0144902300715149,0.068092300661265,-3.83652778114206,"RPL24"
-0.245962715450402,14.5876648390154,-2.82966765916353,0.0145874781701594,0.0683615101940675,-3.84306626318485,"PDCD6"
